source,source_id,page,line,image_path,ground_truth_text
PORCONES.23.5 - 1628,source5,2right,19,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/2right_line_019.png,"junta que ella, & sunevnares, & vnum fuppofitum, c."
PORCONES.23.5 - 1628,source5,2right,20,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/2right_line_020.png,"gaudemus de divorcijs, iuxtra illud Pauli, erunt duo in"
PORCONES.23.5 - 1628,source5,2right,21,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/2right_line_021.png,"carne una, itaque iam non sune duo, fedunacaro, & ita"
PORCONES.23.5 - 1628,source5,2right,22,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/2right_line_022.png,"nulla maior unio, quam coniugalis, nam ius divinum"
PORCONES.23.5 - 1628,source5,2right,23,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/2right_line_023.png,"consistit in veritate, & non infictione, & est focia vi-"
PORCONES.23.5 - 1628,source5,2right,24,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/2right_line_024.png,"vinae, & humana domus, I. aduersus, C. de crimine ex-"
PORCONES.23.5 - 1628,source5,2right,25,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/2right_line_025.png,pil. heredit. & matrimonium durare dicitur vno eorum
PORCONES.23.5 - 1628,source5,2right,26,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/2right_line_026.png,"superstite, authent, nec virum quod ex dore, §. nuptiali-"
PORCONES.23.5 - 1628,source5,2right,27,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/2right_line_027.png,"bus, collat. 8. Y assi vemos, que los privilegios concedi-"
PORCONES.23.5 - 1628,source5,2right,28,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/2right_line_028.png,"dos al marido, quantoquiera que sean personalissimos,"
PORCONES.23.5 - 1628,source5,2right,29,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/2right_line_029.png,"como el del fuero, y otros que se dan a la persona, ratio"
PORCONES.23.5 - 1628,source5,2right,30,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/2right_line_030.png,"ne officij, vel alias, los goza la muger, y no los hijos, I."
PORCONES.23.5 - 1628,source5,2right,31,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/2right_line_031.png,"mulieres, C. de dignitatibus lib. ro. Y en la viuda q vie-"
PORCONES.23.5 - 1628,source5,2right,32,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/2right_line_032.png,"ne a quedar sola y desamparada, por faltalle la mitad"
PORCONES.23.5 - 1628,source5,2right,33,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/2right_line_033.png,"de su persona, se considera mayor interes y daño en la"
PORCONES.23.5 - 1628,source5,2right,34,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/2right_line_034.png,"muerte de su marido, que es la inspreccion que hizo el"
PORCONES.23.5 - 1628,source5,2right,35,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/2right_line_035.png,"derecho, aun en terminos de concurso de acusadores,"
PORCONES.23.5 - 1628,source5,3left,1,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3left_line_001.png,"para preferir el mas conjunto, I. 3. §. fi tamen, ff. de libe-"
PORCONES.23.5 - 1628,source5,3left,2,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3left_line_002.png,"r o homine exhib. ibi: Er ex coniunctione, I. 2. §. si mulier,"
PORCONES.23.5 - 1628,source5,3left,3,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3left_line_003.png,ff. de colls. detegen. ibi: Cuius magis interest.
PORCONES.23.5 - 1628,source5,3left,4,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3left_line_004.png,Por estas razones y otras lo assientan por indubita-
PORCONES.23.5 - 1628,source5,3left,5,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3left_line_005.png,"ble, post Bart. & Bald. Nicol. Boer. decis. 233. a num. 2."
PORCONES.23.5 - 1628,source5,3left,6,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3left_line_006.png,"& 3. ibi: Primo scilicet uxor, secundo pater, tertio liberi"
PORCONES.23.5 - 1628,source5,3left,7,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3left_line_007.png,"siqui sunt, crudite Villalpan. adl. 22. tit. I. p. 7. patt. 2."
PORCONES.23.5 - 1628,source5,3left,8,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3left_line_008.png,"§. 40. n. 12. & sequentibus, Ant. Gom. de delictis, 3. to."
PORCONES.23.5 - 1628,source5,3left,9,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3left_line_009.png,cap. I. num. 32. & clarius dominus Praeses Antonio de
PORCONES.23.5 - 1628,source5,3left,10,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3left_line_010.png,"Padilla inI. transigere, nu. 57. C. de transact. his verbis:"
PORCONES.23.5 - 1628,source5,3left,11,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3left_line_011.png,"In quo illud in praxi notabis, quod uxor hominis occisi ce"
PORCONES.23.5 - 1628,source5,3left,12,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3left_line_012.png,"setur propinquior persona ad accusandu, & transigendu;"
PORCONES.23.5 - 1628,source5,3left,13,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3left_line_013.png,quoniam in illa concurrunt maior coniunctio & affectio
PORCONES.23.5 - 1628,source5,3left,14,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3left_line_014.png,"quam in cateris, sunt enim duo illi in carne una, c. gaude-"
PORCONES.23.5 - 1628,source5,3left,15,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3left_line_015.png,"mus de divortys, & quoniam ea persona est potius admis-"
PORCONES.23.5 - 1628,source5,3left,16,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3left_line_016.png,"tenda ad accusandum, quam maiori dolore executara esse"
PORCONES.23.5 - 1628,source5,3left,17,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3left_line_017.png,"credimus, L. 2. §. fin. ff. ad leg. IuI. de adult. haec Padilla, Sua-"
PORCONES.23.5 - 1628,source5,3left,18,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3left_line_018.png,"rez de Paz in praxi, tom. I. p. 5. c. 3. nu. 14. Zauall, in suis"
PORCONES.23.5 - 1628,source5,3left,19,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3left_line_019.png,communib. q. 77. num. 6. in vers. Si vero defunctus uxo-
PORCONES.23.5 - 1628,source5,3left,20,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3left_line_020.png,rem relinquat illa est omnibus consanguineis. ? heredi-
PORCONES.23.5 - 1628,source5,3left,21,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3left_line_021.png,"bus preferenda, & late disputans Flores de Mena, lib. I."
PORCONES.23.5 - 1628,source5,3left,22,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3left_line_022.png,q. 7. a num. 7. Y es la cosa mas recebida que ay en los
PORCONES.23.5 - 1628,source5,3left,23,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3left_line_023.png,"Tribunales deste Reyno, y se prueva ab ordine literae in"
PORCONES.23.5 - 1628,source5,3left,24,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3left_line_024.png,I. 14. tit. 8. p. 7. dicens: Facer puede la muger acusacion de
PORCONES.23.5 - 1628,source5,3left,25,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3left_line_025.png,"muerte de su marido, e el marido de la muerte de su mu-"
PORCONES.23.5 - 1628,source5,3left,26,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3left_line_026.png,"ger, e el padre del fijo, e el fyo del padre, donde se puso en"
PORCONES.23.5 - 1628,source5,3left,27,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3left_line_027.png,"primer lugar la muger, que los hijos, ni los padres del"
PORCONES.23.5 - 1628,source5,3left,28,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3left_line_028.png,muerto: y es conclusion assentada y recebida en pratica
PORCONES.23.5 - 1628,source5,3left,29,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3left_line_029.png,sin contradicion.
PORCONES.23.5 - 1628,source5,3left,30,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3left_line_030.png,"Y si algun autor, o consulente est rangero de los que"
PORCONES.23.5 - 1628,source5,3left,31,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3left_line_031.png,alego el Abogado contrario puso el punto en contro-
PORCONES.23.5 - 1628,source5,3left,32,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3left_line_032.png,"versia, fue, hablando en estatutos particulares de otros"
PORCONES.23.5 - 1628,source5,3left,33,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3left_line_033.png,"Reynos, o tocando el punto depuso sin disputallo, vel"
PORCONES.23.5 - 1628,source5,3left,34,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3left_line_034.png,"quando mater esset vilis persona, uel suspecta de collu-"
PORCONES.23.5 - 1628,source5,3left,35,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3left_line_035.png,"sione, pero en este Reyno nullus (quem ego viderim)"
PORCONES.23.5 - 1628,source5,3right,1,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3right_line_001.png,admitio concurso de acosadores de la muerte con la viu-
PORCONES.23.5 - 1628,source5,3right,2,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3right_line_002.png,"da del muerto, eo magis fiendo persona calificada, y tal"
PORCONES.23.5 - 1628,source5,3right,3,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3right_line_003.png,"lexos de colusion, como lo muestra la diligencia, y per-"
PORCONES.23.5 - 1628,source5,3right,4,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3right_line_004.png,"severancia con que ha seguido, y sigue este pleyto: y la"
PORCONES.23.5 - 1628,source5,3right,5,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3right_line_005.png,colusion esta en la hija casada oy con el matador de su
PORCONES.23.5 - 1628,source5,3right,6,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3right_line_006.png,"padre, cuyo perdon (quando lo huviera) no se admite,"
PORCONES.23.5 - 1628,source5,3right,7,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3right_line_007.png,como luego se dira: y teniendo como tiene la viuda el
PORCONES.23.5 - 1628,source5,3right,8,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3right_line_008.png,"primer lugar en acusar, le tiene priuative en perdonar,"
PORCONES.23.5 - 1628,source5,3right,9,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3right_line_009.png,"vt cum Angel. & alijs per text. ibi. in I. si. plures, ff. de ac-"
PORCONES.23.5 - 1628,source5,3right,10,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3right_line_010.png,"cusationibus, resoluit Flores de Mena d. lib. I. q. 7. nu. 5."
PORCONES.23.5 - 1628,source5,3right,11,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3right_line_011.png,Pero es tiempo perdido el que gasta la otra parte en
PORCONES.23.5 - 1628,source5,3right,12,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3right_line_012.png,"dezir, que por ser dos los hijos de Marco Antonio, y el"
PORCONES.23.5 - 1628,source5,3right,13,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3right_line_013.png,"varon ausente no aver acusado, y la hija no perdir a su ma-"
PORCONES.23.5 - 1628,source5,3right,14,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3right_line_014.png,"rido hazen mayor numero en concurso con la madre,"
PORCONES.23.5 - 1628,source5,3right,15,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3right_line_015.png,"y han de prevalecer. Lo primero, porque la pretension"
PORCONES.23.5 - 1628,source5,3right,16,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3right_line_016.png,"de concurso de los hijos con la viuda, no es admissible,"
PORCONES.23.5 - 1628,source5,3right,17,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3right_line_017.png,"como queda fundado, nu. 4. Lo segundo, porque el hijo"
PORCONES.23.5 - 1628,source5,3right,18,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3right_line_018.png,"ausente en servicio del Rey, y de la Republica, quando"
PORCONES.23.5 - 1628,source5,3right,19,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3right_line_019.png,"tuviera algun derecho de acusar esta ileso y entero, y"
PORCONES.23.5 - 1628,source5,3right,20,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3right_line_020.png,"no remitido, I. t. & L. item his, ff. ex quibus caus. maior."
PORCONES.23.5 - 1628,source5,3right,21,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3right_line_021.png,"Y lo cierto es, que si sabe la muerte de su padre recono-"
PORCONES.23.5 - 1628,source5,3right,22,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3right_line_022.png,"ce el primer lugar que tiene su madre para acusar, y las"
PORCONES.23.5 - 1628,source5,3right,23,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3right_line_023.png,"veras con que lo haze, y lo fia todo de su deligencia: y el"
PORCONES.23.5 - 1628,source5,3right,24,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3right_line_024.png,"hijo esta tan lexos de remitir, que es una de las causas"
PORCONES.23.5 - 1628,source5,3right,25,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3right_line_025.png,que mas obliga a su madre a insistir en el castigo por la
PORCONES.23.5 - 1628,source5,3right,26,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3right_line_026.png,"mano de la justicia, el temor no se le pierda este hijo"
PORCONES.23.5 - 1628,source5,3right,27,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3right_line_027.png,"varon, unico sucessor en el mayorazdo de su padre, mo-"
PORCONES.23.5 - 1628,source5,3right,28,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3right_line_028.png,"ço alentado, y con tantos agravios a los ojos."
PORCONES.23.5 - 1628,source5,3right,29,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3right_line_029.png,"Y en quanto a la hija, que primero represento tan"
PORCONES.23.5 - 1628,source5,3right,30,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3right_line_030.png,"encarecidamente la muerte de su padre, y en casando-"
PORCONES.23.5 - 1628,source5,3right,31,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3right_line_031.png,"se con el matador solicita su causa, no es de momento;"
PORCONES.23.5 - 1628,source5,3right,32,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3right_line_032.png,"tam, por no poder concurrir con la viuda, como por"
PORCONES.23.5 - 1628,source5,3right,33,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3right_line_033.png,"hallarse subdita de su marido, y prohibida a acusalle: y"
PORCONES.23.5 - 1628,source5,3right,34,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3right_line_034.png,"assi aun enn el caso que no huviera la viuda, no fuera de"
PORCONES.23.5 - 1628,source5,3right,35,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/3right_line_035.png,"momento su remission, vt fere in terminis resoluune"
PORCONES.23.5 - 1628,source5,4left,1,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/4left_line_001.png,"Bosi. tit. de pace, vers. Quando vxor occiditur a viro,"
PORCONES.23.5 - 1628,source5,4left,2,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/4left_line_002.png,Iulius Clar. q. 58. num. 31. vers. contingit etiam. Bona-
PORCONES.23.5 - 1628,source5,4left,3,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/4left_line_003.png,"cosa in suis communibus, vers. pax vxoricidae, lib. I. Pe-"
PORCONES.23.5 - 1628,source5,4left,4,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/4left_line_004.png,trus Cabal. in. resolut. in resolut. crimina. casu 58. an. 10.
PORCONES.23.5 - 1628,source5,4left,5,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/4left_line_005.png,"Et tandem, los delitos sobre que es este pleyto son"
PORCONES.23.5 - 1628,source5,4left,6,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/4left_line_006.png,"tan atroces que bastara la acusacion del señor Fiscal, y"
PORCONES.23.5 - 1628,source5,4left,7,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/4left_line_007.png,"de la Orden, y aun de qualquiera del pueblo, para que"
PORCONES.23.5 - 1628,source5,4left,8,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/4left_line_008.png,"fueran castigados, vt in principio, & in §. item Iex Cor-"
PORCONES.23.5 - 1628,source5,4left,9,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/4left_line_009.png,"nelia, & §. item lex Iulia, int. de publicis iudicijs."
PORCONES.23.5 - 1628,source5,4left,10,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/4left_line_010.png,Lo mismo que esta dicho en la acusacion de la muer-
PORCONES.23.5 - 1628,source5,4left,11,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/4left_line_011.png,te procede en los demas delitos de que es acusado don
PORCONES.23.5 - 1628,source5,4left,12,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/4left_line_012.png,"Antonio, sobre la fuerça y engaño, y quebrantamien-"
PORCONES.23.5 - 1628,source5,4left,13,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/4left_line_013.png,"to de casa, y aver entrado en ella denoche, estando ce-"
PORCONES.23.5 - 1628,source5,4left,14,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/4left_line_014.png,"rradas las puertas con llaves, y usado de otras falsas, y"
PORCONES.23.5 - 1628,source5,4left,15,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/4left_line_015.png,"por las ventanas y texados, y el rapto, sacando la hija"
PORCONES.23.5 - 1628,source5,4left,16,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/4left_line_016.png,"de la casa, y llevandola a otras partes para usar mal de"
PORCONES.23.5 - 1628,source5,4left,17,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/4left_line_017.png,"ella: porque aunque viviendo Marco Antonio, como"
PORCONES.23.5 - 1628,source5,4left,18,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/4left_line_018.png,"cabeça de la familia ofendida, tenia la voz en su nom-"
PORCONES.23.5 - 1628,source5,4left,19,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/4left_line_019.png,"bre, y de su muger, para querellarse; aviendole quita-"
PORCONES.23.5 - 1628,source5,4left,20,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/4left_line_020.png,"do la vida el mismo delinquente, queda toda la accion"
PORCONES.23.5 - 1628,source5,4left,21,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/4left_line_021.png,"en su muger, por dos razones."
PORCONES.23.5 - 1628,source5,4left,22,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/4left_line_022.png,"La primera, porque el dolor de la dicha deshonra"
PORCONES.23.5 - 1628,source5,4left,23,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/4left_line_023.png,"toco igualmente a la madre de familias, como al pa-"
PORCONES.23.5 - 1628,source5,4left,24,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/4left_line_024.png,"dre, y aun mas propiamente a la madre, como mas assis-"
PORCONES.23.5 - 1628,source5,4left,25,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/4left_line_025.png,"tente, y encargada de la guarda de casa, y de la hija, y a"
PORCONES.23.5 - 1628,source5,4left,26,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/4left_line_026.png,"quien toca assimismo ex justa causa su remedio, como"
PORCONES.23.5 - 1628,source5,4left,27,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/4left_line_027.png,"carga comun del matrimonio, I. neque mater, C. de iure"
PORCONES.23.5 - 1628,source5,4left,28,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/4left_line_028.png,"dotium, & quae post antiquos tradit Menoch. de arbitra-"
PORCONES.23.5 - 1628,source5,4left,29,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/4left_line_029.png,"rijs, casu 460, n. I. & sequentibus: y bastarale ser confor-"
PORCONES.23.5 - 1628,source5,4left,30,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/4left_line_030.png,"te, & socia divinae, & humanae domus, para poder acu-"
PORCONES.23.5 - 1628,source5,4left,31,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/4left_line_031.png,"sar la injuria hecha a su casa, ex Alex. ad Bart. in I. I. §."
PORCONES.23.5 - 1628,source5,4left,32,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/4left_line_032.png,"item ait, ff. de iniurijs: vbi vero, la ofensa es comun a"
PORCONES.23.5 - 1628,source5,4left,33,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/4left_line_033.png,"marido y muger, lo es tambien el derecho de acusar, y"
PORCONES.23.5 - 1628,source5,4left,34,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/4left_line_034.png,"puede la muger suplir la omission del marido, ex Fa-"
PORCONES.23.5 - 1628,source5,4left,35,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.23.5 - 1628/4left_line_035.png,"bro in §. patitur, nu. 4. inst. de iniurijs, Farinac. 3. tom."
PORCONES.748.6 – 1650,source6,1,1,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/1_line_001.png,DEUS IN ADIUTORIUM MEUM INTENDE
PORCONES.748.6 – 1650,source6,1,2,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/1_line_002.png,POR
PORCONES.748.6 – 1650,source6,1,3,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/1_line_003.png,Don Felipe Leizado
PORCONES.748.6 – 1650,source6,1,4,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/1_line_004.png,"Caballero del Orden Santiago, Ca-"
PORCONES.748.6 – 1650,source6,1,5,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/1_line_005.png,pitan de Caballos del Ejército
PORCONES.748.6 – 1650,source6,1,6,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/1_line_006.png,de Milán.
PORCONES.748.6 – 1650,source6,1,7,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/1_line_007.png,En la causa criminal de uxoricidio que
PORCONES.748.6 – 1650,source6,1,8,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/1_line_008.png,contra él se figue.
PORCONES.748.6 – 1650,source6,1,9,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/1_line_009.png,1. Para que con la distinción se consiga
PORCONES.748.6 – 1650,source6,1,10,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/1_line_010.png,"la brevedad, y claridad de este papel, lo"
PORCONES.748.6 – 1650,source6,1,11,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/1_line_011.png,dividiremos en dos artículos. En el
PORCONES.748.6 – 1650,source6,1,12,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/1_line_012.png,primero defenderemos estar prova-
PORCONES.748.6 – 1650,source6,1,13,/home/hemanth/Documents/RenAIssance/Test1/Data/line_crops/PORCONES.748.6 – 1650/1_line_013.png,"do el adulterio. En el segundo, que no"
